[INFO ] [2021-07-24 16:52:11,187] Pre-condition - Step 01: Open browser 'firefox' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-09-17 00:27:26,412] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:27:26,573] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:27:26,643] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:27:26,696] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:27:26,992] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:27:27,072] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:27:27,156] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:27:27,214] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:27:27,278] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:27:27,545] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:27:30,168] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:27:30,807] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:27:31,767] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:27:31,866]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:27:31,927]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:27:31,994]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:27:32,124] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:33:04,285] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:33:04,287] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:33:04,300] Pre-Condition - Step 01: Open browserchromeand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:33:07,869] Post-Condition: Close browserchrome
[INFO ] [2021-09-17 00:33:44,480] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:33:44,482] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:33:44,493] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:34:08,370] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:34:12,823] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:34:16,428] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:34:17,774] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:34:17,953] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:34:18,062] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:34:18,133] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:34:18,433] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:34:18,495] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:34:18,602] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:34:18,669] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:34:18,743] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:34:20,516] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:34:23,621] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:34:24,292] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:34:25,289] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:34:25,372]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:34:25,419]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:34:25,470]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:34:25,585] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:35:46,632] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:35:46,634] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:35:46,646] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:36:04,290] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:36:11,065] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:36:13,944] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:36:14,954] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:36:15,088] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:36:15,175] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:36:15,225] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:36:15,523] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:36:15,611] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:36:15,722] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:36:15,790] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:36:15,865] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:36:18,466] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:36:22,283] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:36:32,364] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:36:38,224] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:36:38,297]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:36:38,359]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:36:38,412]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:36:38,469] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:37:28,858] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:37:28,860] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:37:28,871] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:37:53,923] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:38:03,505] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:38:08,616] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:38:09,843] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:38:09,988] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:38:10,105] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:38:10,167] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:38:10,455] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:38:10,532] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:38:10,647] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:38:10,730] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:38:10,812] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:38:11,099] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:38:14,212] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:38:14,876] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:38:15,768] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:38:15,859]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:38:15,917]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:38:15,967]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:38:16,114] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:39:35,629] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:39:35,631] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:39:35,643] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:39:54,359] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:40:02,223] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:40:05,128] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:40:06,024] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:40:06,264] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:40:06,358] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:40:06,412] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:40:06,692] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:40:06,789] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:40:06,907] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:40:06,977] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:40:07,071] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:40:09,169] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:40:12,219] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:40:12,356] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:40:14,442] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:40:14,526]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:40:14,580]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:40:14,630]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:40:14,763] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:40:54,322] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:40:54,324] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:40:54,333] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:41:16,221] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:41:23,270] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:41:27,657] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:41:29,103] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:41:29,248] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:41:29,326] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:41:29,380] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:41:29,664] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:41:29,760] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:41:29,871] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:41:29,941] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:41:30,010] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:41:34,581] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:41:37,264] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:41:37,406] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:41:38,606] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:41:38,693]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:41:38,743]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:41:38,796]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:41:38,910] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:42:22,289] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:42:22,291] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:42:22,307] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:42:51,879] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:43:02,112] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:43:07,427] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:43:08,286] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:43:08,464] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:43:08,560] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:43:08,646] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:43:08,925] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:43:08,989] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:43:09,121] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:43:09,188] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:43:09,259] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:43:13,689] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:43:18,866] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:43:19,533] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:43:20,417] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:43:20,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:43:20,573]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:43:20,625]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:43:20,673] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:44:22,338] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:44:22,340] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:44:22,350] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:44:48,122] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:44:52,672] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:44:57,366] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:44:58,233] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:44:58,395] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:44:58,477] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:44:58,529] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:44:58,818] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:44:58,910] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:44:59,012] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:44:59,080] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:44:59,164] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:45:02,581] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:45:05,125] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:45:05,773] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:45:06,904] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:45:06,996]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:45:07,050]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:45:07,102]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:45:07,219] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:46:02,788] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:46:02,791] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:46:02,803] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:46:18,744] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:46:23,508] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:46:25,715] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:46:28,378] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:46:28,549] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:46:28,625] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:46:28,688] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:46:28,996] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:46:29,104] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:46:29,240] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:46:29,324] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:46:29,401] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:46:32,149] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:46:34,519] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:46:35,173] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:46:36,048] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:46:36,175]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:46:36,234]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:46:36,283]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:46:36,402] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:47:37,457] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:47:37,458] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:47:37,471] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:47:58,523] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:48:04,100] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:48:08,830] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:48:10,117] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:48:10,277] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:48:10,359] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:48:10,413] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:48:10,701] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:48:10,805] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:48:10,915] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:48:10,984] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:48:11,058] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:48:12,347] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:48:14,980] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:48:15,673] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:48:16,778] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:48:16,874]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:48:16,925]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:48:16,969]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:48:17,079] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:48:32,496] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:48:32,498] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:48:32,507] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:48:53,261] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:49:06,380] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:49:11,436] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:49:14,280] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:49:14,435] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:49:14,526] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:49:14,626] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:49:14,913] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:49:14,991] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:49:15,105] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:49:15,186] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:49:15,275] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:49:19,401] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:49:23,422] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:49:24,084] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:49:25,226] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:49:25,318]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:49:25,377]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:49:25,446]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 00:49:25,484] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:49:46,595] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:49:46,597] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:49:46,610] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:49:57,539] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:50:19,690] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:50:19,692] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:50:19,704] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:50:46,586] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:50:54,676] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:50:59,601] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:51:01,805] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:51:01,963] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:51:02,063] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:51:02,135] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:51:02,441] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:51:02,515] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
[INFO ] [2021-09-17 00:51:02,629] Add_New_01 - Step 09: Enter valid infor to 'Confirm Password' textbox
[INFO ] [2021-09-17 00:51:02,703] Add_New_01 - Step 10: SelectEnabled value in 'Status' dropdown
[INFO ] [2021-09-17 00:51:02,775] Add_New_01 - Step 11: Click to 'Save' button
[INFO ] [2021-09-17 00:51:08,050] Add_New_01 - Step 12: Open 'Enployee List' page
[INFO ] [2021-09-17 00:51:11,619] Add_New_01 - Step 13: Enter valid infor to 'Employee Name' textbox
[INFO ] [2021-09-17 00:51:12,292] Add_New_01 - Step 14: Click 'Search' button
[INFO ] [2021-09-17 00:51:13,488] Add_New_01 - Step 15: Verify Employee Infomation displayed at 'Result Table'
[INFO ] [2021-09-17 00:51:13,593]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:51:13,651]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:51:13,700]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-09-17 00:51:13,815] Post-Condition: Close browserfirefox
[INFO ] [2021-09-17 00:54:54,511] --------------START delete file in folder -----------
[INFO ] [2021-09-17 00:54:54,512] --------------END delete file in folder -----------
[INFO ] [2021-09-17 00:54:54,526] Pre-Condition - Step 01: Open browserfirefoxand navigate tohttps://opensource-demo.orangehrmlive.com
[INFO ] [2021-09-17 00:55:09,611] Pre-Condition - step 02: Login With Admin role
[INFO ] [2021-09-17 00:55:13,181] Add_New_01 - Step 01: Open 'Employee List' page
[INFO ] [2021-09-17 00:55:16,204] Add_New_01 - Step 02: Click to 'Add' button
[INFO ] [2021-09-17 00:55:17,079] Add_New_01 - Step 03: Enter valid info to 'First Name' textbox
[INFO ] [2021-09-17 00:55:17,279] Add_New_01 - Step 04: Enter valid info to 'Last Name' textbox
[INFO ] [2021-09-17 00:55:17,391] Add_New_01 - Step 05: Get value of 'Employee ID
[INFO ] [2021-09-17 00:55:17,458] Add_New_01 - Step 06: Click to 'Created Login Detail' checkbox
[INFO ] [2021-09-17 00:55:17,769] Add_New_01 - Step 07: Enter valid infor to 'User Name' textbox
[INFO ] [2021-09-17 00:55:17,854] Add_New_01 - Step 08: Enter valid infor to 'Password' textbox
